ROW_ID,poem_ID,Poem_line_Raw,Title_Raw,Poem_line_cleaned,Title_cleaned
242,8,أكـيـد مـنـطــقـه مـا يـشــبـه لـمـنـطـقـهــا,قصر زعبيل,اكيد منطقه ما يشبه لمنطقها,قصر زعبيل
243,8,,قصر زعبيل,,قصر زعبيل
244,8,من يـامـر بـسـتر خـلـق الله وهـو عــاري,قصر زعبيل,من يامر بستر خلق الله وهو عاري,قصر زعبيل
245,8,نـصـيـحـتـه مـن عـلى نـفـسـه يـطـبّـقـهـا,قصر زعبيل,نصيحته من علي نفسه يطبقها,قصر زعبيل
246,8,,قصر زعبيل,,قصر زعبيل
247,8,مـن كـثر مـا اخـاطـب الـعـالـم بـمـعـيـاري,قصر زعبيل,من كثر ما اخاطب العالم بمعياري,قصر زعبيل
248,8,دايــم أمـيّـــــز لـكـــــاذبـهـا وصــــادقـهـا,قصر زعبيل,دايم اميز لكاذبها وصادقها,قصر زعبيل
249,8,,قصر زعبيل,,قصر زعبيل
250,8,صـحــيـح انـا مـا مـعـي جـنـّـه ولا نـــاري,قصر زعبيل,صحيح انا ما معي جنه ولا ناري,قصر زعبيل
251,8,لـكـن ربّــــــي خـلــــق خـلـقــــــه وفـرّقـهـا,قصر زعبيل,لكن ربي خلق خلقه وفرقها,قصر زعبيل
252,8,,قصر زعبيل,,قصر زعبيل
253,8,من شرفة القصر اناظر خلف الاسواري,قصر زعبيل,من شرفه القصر اناظر خلف الاسواري,قصر زعبيل
254,8,وجـيـه نــــــاس ٍعـســى ربّـــــي يـوفـّـقــهـا,قصر زعبيل,وجيه ناس عسي ربي يوفقها,قصر زعبيل
255,8,,قصر زعبيل,,قصر زعبيل
256,8,ويزيـد عزمـي بفـعـل الـخير واصـراري,قصر زعبيل,ويزيد عزمي بفعل الخير واصراري,قصر زعبيل
257,8,فـي خـدمـــة بـــلاد برق الـعــز بـارقـهــا,قصر زعبيل,في خدمه بلاد برق العز بارقها,قصر زعبيل
258,8,,قصر زعبيل,,قصر زعبيل
259,8,والـطـيـب قـصّـه وفـيها مـعـظـم اسراري,قصر زعبيل,والطيب قصه وفيها معظم اسراري,قصر زعبيل
260,8,والــذل نـــار ونــفـوس الــذل يـحـرقـها,قصر زعبيل,والذل نار ونفوس الذل يحرقها,قصر زعبيل
261,8,,قصر زعبيل,,قصر زعبيل
262,8,يا قـصر ( زعـبـيل ) دامك بالحزن داري,قصر زعبيل,يا قصر ( زعبيل ) دامك بالحزن داري,قصر زعبيل
263,8,لا تـعـلّـم ( دبـــي ) وتـبـكـّـي مـنـاطـقـهـا,قصر زعبيل,لا تعلم ( دبي ) وتبكي مناطقها,قصر زعبيل
264,8,,قصر زعبيل,,قصر زعبيل
265,8,الحزن اخوي الصـغير وضيفي وجاري,قصر زعبيل,الحزن اخوي الصغير وضيفي وجاري,قصر زعبيل
266,8,فـي غربـة الأرض الوسـيـعه أو مشارقها,قصر زعبيل,في غربه الارض الوسيعه او مشارقها,قصر زعبيل
267,8,,قصر زعبيل,,قصر زعبيل
268,8,مافـي عـيـوني سـوى دمـعـات تـذكــاري,قصر زعبيل,مافي عيوني سوي دمعات تذكاري,قصر زعبيل
269,8,لـولا السـحا مـن مـحاجـر عـيني أعـتـقـهـا,قصر زعبيل,لولا السحا من محاجر عيني اعتقها,قصر زعبيل
270,8,,قصر زعبيل,,قصر زعبيل
272,9,من جـايع الوصـل .. للّي حبّها شـبعه,قلب السبع,من جايع الوصل .. للي حبها شبعه,قلب السبع
273,9,لا اطربني الشوق كيف اشبع من الطربه,قلب السبع,لا اطربني الشوق كيف اشبع من الطربه,قلب السبع
274,9,,قلب السبع,,قلب السبع
275,9,حُـر الهـوى لو يلومه في الهـوى تِبعـه,قلب السبع,حر الهوي لو يلومه في الهوي تبعه,قلب السبع
276,9,ما شاف مخلابه اللي مدميٍ خِـربه,قلب السبع,ما شاف مخلابه اللي مدمي خربه,قلب السبع
277,9,,قلب السبع,,قلب السبع
278,9,من حصّل اللي خذا قلبي وانا تَـبعه,قلب السبع,من حصل اللي خذا قلبي وانا تبعه,قلب السبع
279,9,قلبـي على دربـها ، وآنـا عـلى دربـه,قلب السبع,قلبي علي دربها ، وانا علي دربه,قلب السبع
280,9,,قلب السبع,,قلب السبع
281,9,غزالـة الـوادي اللي جـرّحـت سِـبعـه,قلب السبع,غزاله الوادي اللي جرحت سبعه,قلب السبع
282,9,من شرق قلب السبع تخـتال لا غربه,قلب السبع,من شرق قلب السبع تختال لا غربه,قلب السبع
283,9,,قلب السبع,,قلب السبع
284,9,خذت من القلب ثلث الشـوق أو رُبـعـه,قلب السبع,خذت من القلب ثلث الشوق او ربعه,قلب السبع
285,9,بالنظـره الواثقـه ، والـهرجه الــذربـه,قلب السبع,بالنظره الواثقه ، والهرجه الذربه,قلب السبع
286,9,,قلب السبع,,قلب السبع
287,9,والكـره .. مثل السحابه في شهر سبعه,قلب السبع,والكره .. مثل السحابه في شهر سبعه,قلب السبع
288,9,ما تنـبت العشـب وَلاَ تسـقي التـربه,قلب السبع,ما تنبت العشب ولا تسقي التربه,قلب السبع
289,9,,قلب السبع,,قلب السبع
290,9,والـحب .. نهـرٍ مصـبّه فاض من نبـعه,قلب السبع,والحب .. نهر مصبه فاض من نبعه,قلب السبع
291,9,شـوفه يكفّـيك يالظـميان عن شربه,قلب السبع,شوفه يكفيك يالظميان عن شربه,قلب السبع
292,9,,قلب السبع,,قلب السبع
293,9,والوصل .. مثل الشجاع الشهم في رَبعه,قلب السبع,والوصل .. مثل الشجاع الشهم في ربعه,قلب السبع
294,9,ما يرهـب السيف وَلاَ يرهب الحربـه,قلب السبع,ما يرهب السيف ولا يرهب الحربه,قلب السبع
295,9,,قلب السبع,,قلب السبع
296,9,والهجر .. مثل الذليل اللي فشل طبعـه,قلب السبع,والهجر .. مثل الذليل اللي فشل طبعه,قلب السبع
297,9,من ذلّه .. الناس محدٍ يطمع فْـ قربه,قلب السبع,من ذله .. الناس محد يطمع ف قربه,قلب السبع
300,10,مداخيل الشعر وايد ، وانا شاعر ولي مدخال,شـعب الإمـارات,مداخيل الشعر وايد ، وانا شاعر ولي مدخال,شعب الامارات
301,10,ولكـن الـمخـــارج ما هي تـشـــابـه مــداخلـها,شـعب الإمـارات,ولكن المخارج ما هي تشابه مداخلها,شعب الامارات
302,10,وانا بين الـمخارج والمداخل يوم طاب الفـال,شـعب الإمـارات,وانا بين المخارج والمداخل يوم طاب الفال,شعب الامارات
303,10,جـبرت آخر بـيـوت الـمـفردات ينافـس اوّلـها,شـعب الإمـارات,جبرت اخر بيوت المفردات ينافس اولها,شعب الامارات
304,10,سبحت من الشعر بحر وملكت من البيوت جزال,شـعب الإمـارات,سبحت من الشعر بحر وملكت من البيوت جزال,شعب الامارات
305,10,وهي ماهـي بْـمـهـنـه ، لكـن افـكـاري تـداولـهـا,شـعب الإمـارات,وهي ماهي بمهنه ، لكن افكاري تداولها,شعب الامارات
306,10,من اغلى الإمنيـات اللي من القلب وتمر البـال,شـعب الإمـارات,من اغلي الامنيات اللي من القلب وتمر البال,شعب الامارات
307,10,صنعت اغلى البيـوت اللي تبيّض وَجه قايلـها,شـعب الإمـارات,صنعت اغلي البيوت اللي تبيض وجه قايلها,شعب الامارات
308,10,أغذّيـها باحـاسيـسٍ لـها فـي خافـقـي مدهـال,شـعب الإمـارات,اغذيها باحاسيس لها في خافقي مدهال,شعب الامارات
309,10,لـها كـفّـي مـطـيـعــــه يوم تـكـتـبـها أنـامـلــهـا,شـعب الإمـارات,لها كفي مطيعه يوم تكتبها اناملها,شعب الامارات
310,10,لو ان افكـار شـعري خيل ، ما تلقى لها خيّـال,شـعب الإمـارات,لو ان افكار شعري خيل ، ما تلقي لها خيال,شعب الامارات
311,10,سوى فكري تحلّـق فـي الفضـا يوم آتخـيّلـهــا,شـعب الإمـارات,سوي فكري تحلق في الفضا يوم اتخيلها,شعب الامارات
312,10,على الدوله وريّسـها (خليفـة ) قـايد الأبطـال,شـعب الإمـارات,علي الدوله وريسها (خليفه ) قايد الابطال,شعب الامارات
313,10,هـماليـل السـحاب اللي غـصـون الأرض بـلّـلـها,شـعب الإمـارات,هماليل السحاب اللي غصون الارض بللها,شعب الامارات
314,10,أبارك له فـي شهـر ٍنـزّل القـرآن فيـه انـزال,شـعب الإمـارات,ابارك له في شهر نزل القران فيه انزال,شعب الامارات
315,10,يضـم مْن اللـيـالي لـيـلة الـقـدر وفـضــايـلـها,شـعب الإمـارات,يضم من الليالي ليله القدر وفضايلها,شعب الامارات
316,10,أردّدها على الاطـلال .. وتردّد معي الاطـلال,شـعب الإمـارات,ارددها علي الاطلال .. وتردد معي الاطلال,شعب الامارات
317,10,يالين اسـمـع صـداهـا والـمـخـالـيق تْـنـاقلــها,شـعب الإمـارات,يالين اسمع صداها والمخاليق تناقلها,شعب الامارات
318,10,لو ان دلّـة هل الأمـجاد ما مـعـها سوى فـنيال,شـعب الإمـارات,لو ان دله هل الامجاد ما معها سوي فنيال,شعب الامارات
319,10,ترى الـفـنيال فـي راحـة يـمـيـنه يا مهـيّـلـها,شـعب الإمـارات,تري الفنيال في راحه يمينه يا مهيلها,شعب الامارات
320,10,في كل بلاد له كلمه ، والى من قال قال وْطال,شـعب الإمـارات,في كل بلاد له كلمه ، والي من قال قال وطال,شعب الامارات
321,10,يطول جبال الارض وكف ابو سلطـان أطولـهـا,شـعب الإمـارات,يطول جبال الارض وكف ابو سلطان اطولها,شعب الامارات
322,10,مع شـعـب الـعروبه مـوقفه تـفخر به الأجيال,شـعب الإمـارات,مع شعب العروبه موقفه تفخر به الاجيال,شعب الامارات
