poem_id,Row_ID,Title_raw,Poem_line_raw,Title_cleaned,Poem_line_cleaned,full_poem,line,qafiya,bahr
10,101,شـعب الإمـارات,مداخيل الشعر وايد ، وانا شاعر ولي مدخال      ولكـن الـمخـــارج ما هي تـشـــابـه مــداخلـها,شعب الامارات,مداخيل الشعر وايد ، وانا شاعر ولي مدخال      ولكن المخارج ما هي تشابه مداخلها,,,,
10,102,شـعب الإمـارات,وانا بين الـمخارج والمداخل يوم طاب الفـال      جـبرت آخر بـيـوت الـمـفردات ينافـس اوّلـها,شعب الامارات,وانا بين المخارج والمداخل يوم طاب الفال      جبرت اخر بيوت المفردات ينافس اولها,,,,
10,103,شـعب الإمـارات,سبحت من الشعر بحر وملكت من البيوت جزال      وهي ماهـي بْـمـهـنـه ، لكـن افـكـاري تـداولـهـا,شعب الامارات,سبحت من الشعر بحر وملكت من البيوت جزال      وهي ماهي بمهنه ، لكن افكاري تداولها,,,,
10,104,شـعب الإمـارات,من اغلى الإمنيـات اللي من القلب وتمر البـال      صنعت اغلى البيـوت اللي تبيّض وَجه قايلـها,شعب الامارات,من اغلي الامنيات اللي من القلب وتمر البال      صنعت اغلي البيوت اللي تبيض وجه قايلها,,,,
10,105,شـعب الإمـارات,أغذّيـها باحـاسيـسٍ لـها فـي خافـقـي مدهـال      لـها كـفّـي مـطـيـعــــه يوم تـكـتـبـها أنـامـلــهـا,شعب الامارات,اغذيها باحاسيس لها في خافقي مدهال      لها كفي مطيعه يوم تكتبها اناملها,,,,
10,106,شـعب الإمـارات,لو ان افكـار شـعري خيل ، ما تلقى لها خيّـال      سوى فكري تحلّـق فـي الفضـا يوم آتخـيّلـهــا,شعب الامارات,لو ان افكار شعري خيل ، ما تلقي لها خيال      سوي فكري تحلق في الفضا يوم اتخيلها,,,,
10,107,شـعب الإمـارات,على الدوله وريّسـها (خليفـة ) قـايد الأبطـال      هـماليـل السـحاب اللي غـصـون الأرض بـلّـلـها,شعب الامارات,علي الدوله وريسها (خليفه ) قايد الابطال      هماليل السحاب اللي غصون الارض بللها,,,,
10,108,شـعب الإمـارات,أبارك له فـي شهـر ٍنـزّل القـرآن فيـه انـزال      يضـم مْن اللـيـالي لـيـلة الـقـدر وفـضــايـلـها,شعب الامارات,ابارك له في شهر نزل القران فيه انزال      يضم من الليالي ليله القدر وفضايلها,,,,
10,109,شـعب الإمـارات,أردّدها على الاطـلال .. وتردّد معي الاطـلال      يالين اسـمـع صـداهـا والـمـخـالـيق تْـنـاقلــها,شعب الامارات,ارددها علي الاطلال .. وتردد معي الاطلال      يالين اسمع صداها والمخاليق تناقلها,,,,
10,110,شـعب الإمـارات,لو ان دلّـة هل الأمـجاد ما مـعـها سوى فـنيال      ترى الـفـنيال فـي راحـة يـمـيـنه يا مهـيّـلـها,شعب الامارات,لو ان دله هل الامجاد ما معها سوي فنيال      تري الفنيال في راحه يمينه يا مهيلها,,,,
10,111,شـعب الإمـارات,في كل بلاد له كلمه ، والى من قال قال وْطال      يطول جبال الارض وكف ابو سلطـان أطولـهـا,شعب الامارات,في كل بلاد له كلمه ، والي من قال قال وطال      يطول جبال الارض وكف ابو سلطان اطولها,,,,
10,112,شـعب الإمـارات,مع شـعـب الـعروبه مـوقفه تـفخر به الأجيال      والى من مالت احـوال العـرب وقّـف وعدّلـهـا,شعب الامارات,مع شعب العروبه موقفه تفخر به الاجيال      والي من مالت احوال العرب وقف وعدلها,,,,
10,113,شـعب الإمـارات,ولابو راشد من الـمجد التليد العز والإجلال      وْمن الألقـاب أشرف ما حوت الالقـاب وانبلـهـا,شعب الامارات,ولابو راشد من المجد التليد العز والاجلال      ومن الالقاب اشرف ما حوت الالقاب وانبلها,,,,
10,114,شـعب الإمـارات,(صلاح الدين ) فخـرٍ للعروبه يا هل الأمثـال      وابو راشد (صلاح الدين) لاهل الأرض باكملها,شعب الامارات,(صلاح الدين ) فخر للعروبه يا هل الامثال      وابو راشد (صلاح الدين) لاهل الارض باكملها,,,,
10,115,شـعب الإمـارات,و (ابو خالد ) صنع دوله بهمّـته وْتحته رجال      إلى قالـت ، تبـرهـن قولـها صـادق فـعـايلـهـا,شعب الامارات,و (ابو خالد ) صنع دوله بهمته وتحته رجال      الي قالت ، تبرهن قولها صادق فعايلها,,,,
10,116,شـعب الإمـارات,سـلايله الـمكارم ، والفـخر لا من ذكره اختال      وعريـبيـن السـلايل تـفـتخر فـيها سـلايلـهــا,شعب الامارات,سلايله المكارم ، والفخر لا من ذكره اختال      وعريبين السلايل تفتخر فيها سلايلها,,,,
10,117,شـعب الإمـارات,لو ان للطـيـب رجـل يمـثّـله بو خـالـد الرجّـال      يـمـثّـلـه ، وشـيـــــوخ الـدار لـو وقّـف يمـثّـلـهــا,شعب الامارات,لو ان للطيب رجل يمثله بو خالد الرجال      يمثله ، وشيوخ الدار لو وقف يمثلها,,,,
10,118,شـعب الإمـارات,وجبال الأرض لو نـقـدر نسـوّي منّـها تـمثال      لابو خـالـد ، نـحـتـنـاها مـن آخـرها إلى اوّلــها,شعب الامارات,وجبال الارض لو نقدر نسوي منها تمثال      لابو خالد ، نحتناها من اخرها الي اولها,,,,
10,119,شـعب الإمـارات,على الهامات له هامه وعلى حد السحب تختال      صـعـيـبـات الـمشـاكـل كـل مـا جـاته يذلّـلــهـا,شعب الامارات,علي الهامات له هامه وعلي حد السحب تختال      صعيبات المشاكل كل ما جاته يذللها,,,,
10,120,شـعب الإمـارات,وعسى شعب الإمارات العزيزه دوم فـ احسن حال      عسى دعواتهم ربّي فـي شـهر الخـير يقـبلـهـــا,شعب الامارات,وعسي شعب الامارات العزيزه دوم ف احسن حال      عسي دعواتهم ربي في شهر الخير يقبلها,,,,
11,121,سهم الغلا,ياللي تسحّـب فوق الامتـان جـاعد      يلـعـب به الـغربي على قـد مـيّـاس,سهم الغلا,ياللي تسحب فوق الامتان جاعد      يلعب به الغربي علي قد مياس,,,,
11,122,سهم الغلا,إحذر تـعـد ايّـام لـقـياك واعـد      أيّام بـعـدك والـهـجـر مـالـه قيـاس,سهم الغلا,احذر تعد ايام لقياك واعد      ايام بعدك والهجر ماله قياس,,,,
11,123,سهم الغلا,سـهـم الـغـــلا ما بيـن نـازل وصـاعد      والـرازق الله ، لـكن الـناس للــناس,سهم الغلا,سهم الغلا ما بين نازل وصاعد      والرازق الله ، لكن الناس للناس,,,,
11,124,سهم الغلا,عـلّمني وشلـون اهـجـرك ونـتـبـاعد      يالقاسي اللي ما مـعـك أيّـة احساس,سهم الغلا,علمني وشلون اهجرك ونتباعد      يالقاسي اللي ما معك ايه احساس,,,,
11,125,سهم الغلا,ما دام ما حن بالـحـيـاه نْـتســاعد      إضحك من الفرقا ، وعادي ، ولا باس,سهم الغلا,ما دام ما حن بالحياه نتساعد      اضحك من الفرقا ، وعادي ، ولا باس,,,,
11,126,سهم الغلا,وش قيمة الغيم ان برق ، وان تراعد      لا صارت غـصــون الـمحبّـين يبّـاس,سهم الغلا,وش قيمه الغيم ان برق ، وان تراعد      لا صارت غصون المحبين يباس,,,,
11,127,سهم الغلا,لا لا تواعـد .. خل عنك الـمواعـد      أنا ترى من حبّـك اعلنت الافـلاس,سهم الغلا,لا لا تواعد .. خل عنك المواعد      انا تري من حبك اعلنت الافلاس,,,,
11,128,سهم الغلا,راح الـعـمر كـلّه وانا مـعـك قـاعـــد      لين الرجـا ماتت عزومـه من اليـاس,سهم الغلا,راح العمر كله وانا معك قاعد      لين الرجا ماتت عزومه من الياس,,,,
11,129,سهم الغلا,كـم كنت انا ويّاك سـاعد بسـاعد      وطوّقـتك بحبّـي مثل عقد الالـماس,سهم الغلا,كم كنت انا وياك ساعد بساعد      وطوقتك بحبي مثل عقد الالماس,,,,
11,130,سهم الغلا,على الـغـلا كلّـه ، نـويت آتـقـاعـــد      حتى أعيش الـعمـر من دون وسواس,سهم الغلا,علي الغلا كله ، نويت اتقاعد      حتي اعيش العمر من دون وسواس,,,,
12,131,سامح,أحيـــاناً افـكّر .. وافـكّر .. وافـكّر      إلى متى عزمـي بالاشـواق جامـح,سامح,احيانا افكر .. وافكر .. وافكر      الي متي عزمي بالاشواق جامح,,,,
12,132,سامح,ما دام بـاب الـمـغـفــــره ما تسكّـــر      تعـال وارسـل لي خـيـالي مـــــلامـح,سامح,ما دام باب المغفره ما تسكر      تعال وارسل لي خيالي ملامح,,,,
12,133,سامح,لو الـحـياه بطـولـها طـعـم سكّـــــر      ما كان احس بْذنب غيري واسامح,سامح,لو الحياه بطولها طعم سكر      ما كان احس بذنب غيري واسامح,,,,
12,134,سامح,هـذا كــلامـي لـو مـزاجـي تـعـكّـــر      وخيل الهـجر بيـن الـحـنايا ترامح,سامح,هذا كلامي لو مزاجي تعكر      وخيل الهجر بين الحنايا ترامح,,,,
12,135,سامح,أقـولـهـا للّي فـي حـبّــي تـنـكّـــــــر      أسـامـحـه .. وَلا يعـرف الـتسـامــح,سامح,اقولها للي في حبي تنكر      اسامحه .. ولا يعرف التسامح,,,,
12,136,سامح,إطـمح تراضـيني يا زيـن وتذكّـــر      إن عاشـقك لرضـاك يا زين طامـح,سامح,اطمح تراضيني يا زين وتذكر      ان عاشقك لرضاك يا زين طامح,,,,
12,137,سامح,لا تصير مالـح في الهجر وانت سكّـر      سامح ما فيه اجمل من اللي يسامـح,سامح,لا تصير مالح في الهجر وانت سكر      سامح ما فيه اجمل من اللي يسامح,,,,
13,138,رمز العز علمني,الـفسـق آفـه .. لكن التـقوى خشـوع      أبـوي رمـز الـعـــز عـلّـمني بـها,رمز العز علمني,الفسق افه .. لكن التقوي خشوع      ابوي رمز العز علمني بها,,,,
13,139,رمز العز علمني,يا مدرسـة الامجاد والقلوب البتوع      أنـا على هـقوتـك يا هـاقي بها,رمز العز علمني,يا مدرسه الامجاد والقلوب البتوع      انا علي هقوتك يا هاقي بها,,,,
13,140,رمز العز علمني,مْن الفلاسي ساسي وعندي فروع      من دار زايـد عز الارض وطيبها,رمز العز علمني,من الفلاسي ساسي وعندي فروع      من دار زايد عز الارض وطيبها,,,,
13,141,رمز العز علمني,شاعر واحب الـفزعه وقلبي فزوع      يالين شـفت الـناس سـمّوني بها,رمز العز علمني,شاعر واحب الفزعه وقلبي فزوع      يالين شفت الناس سموني بها,,,,
13,142,رمز العز علمني,واهل الصمود اللي ماترضى بالخنوع      ألله سـبحــــانـه يشـبّـهـني بـها,رمز العز علمني,واهل الصمود اللي ماترضي بالخنوع      الله سبحانه يشبهني بها,,,,
13,143,رمز العز علمني,أحب من جزل الـبيوت اللي تروع      أهل الـفكـر لا قامـت تـغـنّـي بها,رمز العز علمني,احب من جزل البيوت اللي تروع      اهل الفكر لا قامت تغني بها,,,,
13,144,رمز العز علمني,ترى القصيد انـواع وانا كـل نـوع      أبـدع فـي تركـيـبـتـه وآسـالـيبـها,رمز العز علمني,تري القصيد انواع وانا كل نوع      ابدع في تركيبته واساليبها,,,,
